5427,null,Irving Oil Limited,2017-07-14,"['Energy', 'Environment', 'Taxation and Finance', 'Climate']","['Energy', 'Environment', 'Taxation and Finance', 'Climate']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Finance Canada (FIN)', 'Finance Canada (FIN)', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
359848,ArcelorMittal Exploitation minière Canada s.e.n.c.,ArcelorMittal Mining Canada,2017-08-04,"['Environment', 'Mining']","['Environment', 'Mining']",['Environment and Climate Change Canada']
278084,null,Loblaw Companies Limited,2017-08-03,"['Agriculture', 'Health', 'Environment', 'Consumer Issues', 'Climate', 'Economic Development']","['Agriculture', 'Health', 'Environment', 'Consumer Issues', 'Climate', 'Economic Development']",['House of Commons']
278084,null,Loblaw Companies Limited,2017-08-03,"['Agriculture', 'Health', 'Environment', 'Climate', 'Transportation']","['Agriculture', 'Health', 'Environment', 'Climate', 'Transportation']",['House of Commons']
278084,null,Loblaw Companies Limited,2017-08-04,"['Agriculture', 'Health', 'Environment', 'Labour', 'Climate']","['Agriculture', 'Health', 'Environment', 'Labour', 'Climate']",['House of Commons']
278084,null,Loblaw Companies Limited,2017-08-08,"['Agriculture', 'Environment', 'Consumer Issues', 'Climate']","['Agriculture', 'Environment', 'Consumer Issues', 'Climate']",['House of Commons']
278084,null,Loblaw Companies Limited,2017-07-31,"['Agriculture', 'Health', 'Environment', 'Consumer Issues', 'Climate']","['Agriculture', 'Health', 'Environment', 'Consumer Issues', 'Climate']",['House of Commons']
13501,COMPAGNIE GENERAL MOTORS DU CANADA,GENERAL MOTORS OF CANADA COMPANY,2017-07-20,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
359496,null,Bruce Trail Conservancy,2017-07-17,['Tourism'],['Tourism'],['House of Commons']
12890,null,WEST COAST ENVIRONMENTAL LAW ASSOCIATION,2017-07-24,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
17181,ASSOCIATION CANADIENNE DE L'ELECTRICITE,CANADIAN ELECTRICITY ASSOCIATION,2017-07-19,"['Aboriginal Affairs', 'Energy', 'Environment', 'Fisheries', 'Economic Development', 'Climate']","['Aboriginal Affairs', 'Energy', 'Environment', 'Fisheries', 'Economic Development', 'Climate']","['Environment and Climate Change Canada', 'Canadian Environmental Assessment Agency (CEAA)', 'Environment and Climate Change Canada', 'Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)']"
15787,La Chambre de commerce du Canada,Canadian Chamber of Commerce,2017-07-20,['Environment'],['Environment'],['Environment and Climate Change Canada']
360071,Toyota Canada Inc. (via Casacom),Toyota Canada Inc. (through Casacom),2017-07-04,"['Climate', 'Economic Development', 'Research and Development']","['Climate', 'Economic Development', 'Research and Development']","['Innovation, Science and Economic Development Canada', 'Innovation, Science and Economic Development Canada']"
360071,Toyota Canada Inc. (via Casacom),Toyota Canada Inc. (through Casacom),2017-07-27,"['Climate', 'Economic Development', 'Research and Development']","['Climate', 'Economic Development', 'Research and Development']","['Innovation, Science and Economic Development Canada']"
259,Association canadienne des producteurs médiatiques.,Canadian Media Producers Association,2017-07-28,"['Arts and Culture', 'Broadcasting']","['Arts and Culture', 'Broadcasting']",['Environment and Climate Change Canada']
319,L'ASSOCIATION CANADIENNE DE PRODUITS DE CONSOMMATION SPECIALISÉS,CANADIAN CONSUMER SPECIALTY PRODUCTS ASSOCIATION,2017-07-19,['Environment'],['Environment'],['Environment and Climate Change Canada']
226641,Association Canadienne des Producteurs Pétroliers,Canadian Association of Petroleum Producers,2017-07-20,['Environment'],['Environment'],['Environment and Climate Change Canada']
12935,null,ENCANA CORPORATION,2017-07-18,"['Energy', 'Environment']","['Energy', 'Environment']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
12935,null,ENCANA CORPORATION,2017-07-18,"['Energy', 'Environment']","['Energy', 'Environment']",['Environment and Climate Change Canada']
271764,Association canadienne de l’industrie de la chimie,Chemistry Industry Association of Canada,2017-07-06,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
271764,Association canadienne de l’industrie de la chimie,Chemistry Industry Association of Canada,2017-07-27,['Environment'],['Environment'],['Environment and Climate Change Canada']
14160,null,Chevron Canada Limited,2017-07-18,['Energy'],['Energy'],['Environment and Climate Change Canada']
16567,null,Canola Council of Canada,2017-07-18,"['Agriculture', 'International Trade']","['Agriculture', 'International Trade']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
278084,null,Loblaw Companies Limited,2017-08-10,"['Agriculture', 'Health', 'Environment', 'Climate', 'Transportation']","['Agriculture', 'Health', 'Environment', 'Climate', 'Transportation']",['House of Commons']
278084,null,Loblaw Companies Limited,2017-08-11,"['Agriculture', 'Health', 'Environment', 'Climate']","['Agriculture', 'Health', 'Environment', 'Climate']",['House of Commons']
359865,null,North Atlantic Refinery Ltd.,2017-07-25,"['Climate', 'Environment']","['Climate', 'Environment']",['Environment and Climate Change Canada']
5537,null,TransCanada Corporation,2017-07-18,"['Energy', 'Environment']","['Energy', 'Environment']",['Environment and Climate Change Canada']
357255,Industries Renouvelables Canada,Renewable Industries Canada,2017-07-13,"['Environment', 'Climate', 'Energy']","['Environment', 'Climate', 'Energy']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
359655,null,Tesla Motors Canada ULC,2017-07-17,"['Climate', 'Environment', 'Transportation']","['Climate', 'Environment', 'Transportation']","['Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)', 'Environment and Climate Change Canada', 'Transport Canada (TC)']"
16851,null,Imperial Oil Limited,2017-07-31,"['Energy', 'Environment']","['Energy', 'Environment']",['Environment and Climate Change Canada']
226041,Le fonds mondial pour la nature,World Wildlife Fund Canada,2017-06-09,['Environment'],['Environment'],"['Fisheries and Oceans Canada (DFO)', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Global Affairs Canada', 'Global Affairs Canada', 'Fisheries and Oceans Canada (DFO)', 'Global Affairs Canada', 'Transport Canada (TC)', 'Fisheries and Oceans Canada (DFO)']"
357258,Industries Renouvelables Canada,Renewable Industries Canada,2017-07-13,"['Energy', 'Climate', 'Environment']","['Energy', 'Climate', 'Environment']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
12699,L'association minière du Canada (AMC),The Mining Association of Canada (MAC),2017-07-04,"['Aboriginal Affairs', 'Environment', 'Science and Technology', 'International Relations']","['Aboriginal Affairs', 'Environment', 'Science and Technology', 'International Relations']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
12699,L'association minière du Canada (AMC),The Mining Association of Canada (MAC),2017-07-06,"['Environment', 'Mining']","['Environment', 'Mining']",['Environment and Climate Change Canada']
12699,L'association minière du Canada (AMC),The Mining Association of Canada (MAC),2017-07-13,"['Environment', 'Mining']","['Environment', 'Mining']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
12699,L'association minière du Canada (AMC),The Mining Association of Canada (MAC),2017-07-19,"['Environment', 'Mining']","['Environment', 'Mining']",['Environment and Climate Change Canada']
12699,L'association minière du Canada (AMC),The Mining Association of Canada (MAC),2017-07-20,"['Environment', 'Mining']","['Environment', 'Mining']",['Environment and Climate Change Canada']
12699,L'association minière du Canada (AMC),The Mining Association of Canada (MAC),2017-07-20,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Canadian Environmental Assessment Agency (CEAA)']"
12699,L'association minière du Canada (AMC),The Mining Association of Canada (MAC),2017-07-21,"['Environment', 'Fisheries', 'Mining']","['Environment', 'Fisheries', 'Mining']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
222961,association canadienne de pipelines d'energie,Canadian Energy Pipeline Association,2017-07-18,"['Aboriginal Affairs', 'Energy', 'Environment', 'Infrastructure']","['Aboriginal Affairs', 'Energy', 'Environment', 'Infrastructure']","['Natural Resources Canada (NRCan)', 'Environment and Climate Change Canada']"
248602,null,Kinder Morgan Canada Limited,2017-07-18,"['Energy', 'Environment', 'Industry']","['Energy', 'Environment', 'Industry']","['Environment and Climate Change Canada', 'Natural Resources Canada (NRCan)']"
16503,Société pour la nature et les parcs du Canada,Canadian Parks and Wilderness Society,2017-07-10,['Environment'],['Environment'],['Environment and Climate Change Canada']
6324,null,"J.D. Irving, Limited",2017-07-17,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
6324,null,"J.D. Irving, Limited",2017-07-20,['Environment'],['Environment'],['Environment and Climate Change Canada']
6324,null,"J.D. Irving, Limited",2017-07-27,['Environment'],['Environment'],['Environment and Climate Change Canada']
6324,null,"J.D. Irving, Limited",2017-07-28,['Environment'],['Environment'],['Environment and Climate Change Canada']
13022,null,Environmental Defence Canada,2017-07-18,"['Environment', 'Health']","['Environment', 'Health']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
248062,null,Husky Oil Operations Limited,2017-07-18,['Environment'],['Environment'],['Environment and Climate Change Canada']
13022,null,Environmental Defence Canada,2017-07-27,"['Environment', 'Health']","['Environment', 'Health']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
13022,null,Environmental Defence Canada,2017-07-12,['Environment'],['Environment'],['Environment and Climate Change Canada']
13022,null,Environmental Defence Canada,2017-07-26,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2017-07-18,['Environment'],['Environment'],"['Canadian Environmental Assessment Agency (CEAA)', 'Environment and Climate Change Canada', 'Natural Resources Canada (NRCan)', 'Environment and Climate Change Canada', 'Canadian Environmental Assessment Agency (CEAA)', 'Environment and Climate Change Canada', 'Natural Resources Canada (NRCan)']"
13913,Association Canadienne du Ciment,CEMENT ASSOCIATION OF CANADA,2017-07-28,"['Environment', 'Climate']","['Environment', 'Climate']",['Environment and Climate Change Canada']
359888,null,Canola Council of Canada,2017-07-25,['Environment'],['Environment'],['Environment and Climate Change Canada']
568,Association canadienne de L'industrie de la chimie,Chemistry Industry Association of Canada,2017-07-04,"['Environment', 'Industry', 'Climate']","['Environment', 'Industry', 'Climate']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
4669,null,PEMBINA INSTITUTE,2017-07-17,"['Environment', 'Transportation']","['Environment', 'Transportation']",['Environment and Climate Change Canada']
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2017-07-14,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']","['Innovation, Science and Economic Development Canada']"
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2017-07-11,"['Environment', 'Climate']","['Environment', 'Climate']","['Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)']"
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2017-07-13,['Environment'],['Environment'],"['Canadian Environmental Assessment Agency (CEAA)', 'Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
